AREA_NAME,OCC_TITLE,TOT_EMP,JOBS_1000,LOC QUOTIENT,Score
"New Haven, CT",Healthcare Support,"9,150",32.467,1.13,6.3
"New Haven, CT",Protective Service,"6,360",22.561,0.94,4.4
"New Haven, CT",Food Preparation and Serving Related,"22,660",80.428,0.87,3.7
"New Haven, CT",Building and Grounds Cleaning and Maintenance,"9,520",33.799,1.07,5.7
"New Haven, CT",Personal Care and Service,"11,250",39.925,1.24,7.4
"New Haven, CT",Sales and Related,"26,720",94.845,0.92,4.2
"New Haven, CT",Office and Administrative Support,"46,340",164.496,1.05,5.5
"New Haven, CT","Farming, Fishing, and Forestry",140,0.51,0.15,0
"New Haven, CT",Construction and Extraction,"9,340",33.161,0.83,3.3
"New Haven, CT","Installation, Maintenance, and Repair","9,270",32.922,0.85,3.5
"New Haven, CT",Production,"17,200",61.044,0.94,4.4
"New Haven, CT",Transportation and Material Moving,"15,890",56.406,0.81,3.1
"New Orleans-Metairie, LA",Management,"25,320",45.375,0.9,4
"New Orleans-Metairie, LA",Business and Financial Operations,"22,970",41.158,0.79,2.9
"New Orleans-Metairie, LA",Computer and Mathematical,"7,550",13.521,0.46,0
"New Orleans-Metairie, LA",Architecture and Engineering,"9,610",17.226,0.97,4.7
"New Orleans-Metairie, LA","Life, Physical, and Social Science","3,400",6.091,0.74,2.4
"New Orleans-Metairie, LA",Community and Social Service,"6,530",11.707,0.81,3.1
"New Orleans-Metairie, LA",Legal,"5,530",9.904,1.29,7.9
"New Orleans-Metairie, LA","Education, Training, and Library","30,130",53.989,0.88,3.8
"New Orleans-Metairie, LA","Arts, Design, Entertainment, Sports, and Media","7,300",13.074,0.96,4.6
"New Orleans-Metairie, LA",Healthcare Practitioners and Technical,"39,040",69.958,1.18,6.8
"New Orleans-Metairie, LA",Healthcare Support,"12,330",22.097,0.77,2.7
"New Orleans-Metairie, LA",Protective Service,"18,900",33.863,1.4,9
"New Orleans-Metairie, LA",Food Preparation and Serving Related,"66,520",119.185,1.29,7.9
"New Orleans-Metairie, LA",Building and Grounds Cleaning and Maintenance,"16,120",28.876,0.92,4.2
"New Orleans-Metairie, LA",Personal Care and Service,"17,580",31.504,0.98,4.8
"New Orleans-Metairie, LA",Sales and Related,"64,120",114.889,1.11,6.1
"New Orleans-Metairie, LA",Office and Administrative Support,"82,420",147.672,0.94,4.4
"New Orleans-Metairie, LA","Farming, Fishing, and Forestry",600,1.067,0.32,0
"New Orleans-Metairie, LA",Construction and Extraction,"25,450",45.602,1.15,6.5
"New Orleans-Metairie, LA","Installation, Maintenance, and Repair","25,030",44.843,1.15,6.5
"New Orleans-Metairie, LA",Production,"26,720",47.873,0.74,2.4
"New Orleans-Metairie, LA",Transportation and Material Moving,"44,940",80.527,1.16,6.6
"New York-Jersey City-White Plains, NY-NJ Metropolitan Division",Management,"374,140",56.804,1.12,6.2
"New York-Jersey City-White Plains, NY-NJ Metropolitan Division",Business and Financial Operations,"442,410",67.169,1.3,8
"New York-Jersey City-White Plains, NY-NJ Metropolitan Division",Computer and Mathematical,"218,450",33.167,1.12,6.2
"New York-Jersey City-White Plains, NY-NJ Metropolitan Division",Architecture and Engineering,"64,400",9.777,0.55,0.5
"New York-Jersey City-White Plains, NY-NJ Metropolitan Division","Life, Physical, and Social Science","46,130",7.003,0.85,3.5
"New York-Jersey City-White Plains, NY-NJ Metropolitan Division",Community and Social Service,"119,940",18.21,1.27,7.7
"New York-Jersey City-White Plains, NY-NJ Metropolitan Division",Legal,"82,860",12.581,1.64,10
"New York-Jersey City-White Plains, NY-NJ Metropolitan Division","Education, Training, and Library","469,530",71.287,1.16,6.6
"New York-Jersey City-White Plains, NY-NJ Metropolitan Division","Arts, Design, Entertainment, Sports, and Media","173,710",26.374,1.95,10
"New York-Jersey City-White Plains, NY-NJ Metropolitan Division",Healthcare Practitioners and Technical,"353,680",53.698,0.91,4.1
"New York-Jersey City-White Plains, NY-NJ Metropolitan Division",Healthcare Support,"300,060",45.556,1.58,10
"New York-Jersey City-White Plains, NY-NJ Metropolitan Division",Protective Service,"222,790",33.826,1.4,9
"New York-Jersey City-White Plains, NY-NJ Metropolitan Division",Food Preparation and Serving Related,"505,400",76.732,0.83,3.3
"New York-Jersey City-White Plains, NY-NJ Metropolitan Division",Building and Grounds Cleaning and Maintenance,"217,610",33.039,1.05,5.5
"New York-Jersey City-White Plains, NY-NJ Metropolitan Division",Personal Care and Service,"249,460",37.875,1.18,6.8
"New York-Jersey City-White Plains, NY-NJ Metropolitan Division",Sales and Related,"686,220",104.186,1.01,5.1
"New York-Jersey City-White Plains, NY-NJ Metropolitan Division",Office and Administrative Support,"1,077,490",163.591,1.04,5.4
"New York-Jersey City-White Plains, NY-NJ Metropolitan Division","Farming, Fishing, and Forestry","1,070",0.162,0.05,0
"New York-Jersey City-White Plains, NY-NJ Metropolitan Division",Construction and Extraction,"211,220",32.069,0.81,3.1
"New York-Jersey City-White Plains, NY-NJ Metropolitan Division","Installation, Maintenance, and Repair","195,470",29.678,0.76,2.6
"New York-Jersey City-White Plains, NY-NJ Metropolitan Division",Production,"188,060",28.552,0.44,0
"New York-Jersey City-White Plains, NY-NJ Metropolitan Division",Transportation and Material Moving,"386,390",58.664,0.85,3.5
"Odessa, TX",Management,"2,310",34.016,0.67,1.7
"Odessa, TX",Business and Financial Operations,"1,670",24.597,0.47,0
"Odessa, TX",Computer and Mathematical,410,5.994,0.2,0
"Odessa, TX",Architecture and Engineering,890,13.103,0.74,2.4
"Odessa, TX","Life, Physical, and Social Science",300,4.461,0.54,0.4
"Odessa, TX",Community and Social Service,510,7.569,0.53,0.3
"Odessa, TX",Legal,260,3.816,0.5,0
"Odessa, TX","Education, Training, and Library","3,570",52.58,0.85,3.5
"Odessa, TX","Arts, Design, Entertainment, Sports, and Media",540,7.911,0.58,0.8
"Odessa, TX",Healthcare Practitioners and Technical,"3,180",46.763,0.79,2.9
"Odessa, TX",Healthcare Support,"1,190",17.559,0.61,1.1
"Odessa, TX",Protective Service,840,12.402,0.51,0.1
"Odessa, TX",Food Preparation and Serving Related,"7,290",107.288,1.16,6.6
"Odessa, TX",Building and Grounds Cleaning and Maintenance,"1,410",20.794,0.66,1.6
"Odessa, TX",Personal Care and Service,"1,400",20.563,0.64,1.4
"Odessa, TX",Sales and Related,"7,820",115.012,1.11,6.1
"Odessa, TX",Office and Administrative Support,"10,130",149.037,0.95,4.5
"Odessa, TX",Construction and Extraction,"8,270",121.668,3.06,10
"Odessa, TX","Installation, Maintenance, and Repair","4,380",64.382,1.66,10
"Odessa, TX",Production,"5,220",76.738,1.18,6.8
"Odessa, TX",Transportation and Material Moving,"6,330",93.081,1.34,8.4
"Oklahoma City, OK",Management,"37,640",61.977,1.23,7.3
"Oklahoma City, OK",Business and Financial Operations,"31,030",51.104,0.99,4.9
"Oklahoma City, OK",Computer and Mathematical,"15,190",25.015,0.84,3.4
"Oklahoma City, OK",Architecture and Engineering,"12,170",20.037,1.13,6.3
"Oklahoma City, OK","Life, Physical, and Social Science","4,360",7.183,0.87,3.7
"Oklahoma City, OK",Community and Social Service,"10,520",17.316,1.2,7
"Oklahoma City, OK",Legal,"6,260",10.301,1.34,8.4
"Oklahoma City, OK","Education, Training, and Library","31,560",51.973,0.84,3.4
"Oklahoma City, OK","Arts, Design, Entertainment, Sports, and Media","7,300",12.025,0.89,3.9
"Oklahoma City, OK",Healthcare Practitioners and Technical,"42,020",69.196,1.17,6.7
"Oklahoma City, OK",Healthcare Support,"16,620",27.373,0.95,4.5
"Oklahoma City, OK",Protective Service,"13,370",22.017,0.91,4.1
"Oklahoma City, OK",Food Preparation and Serving Related,"62,520",102.958,1.11,6.1
"Oklahoma City, OK",Building and Grounds Cleaning and Maintenance,"16,350",26.93,0.85,3.5
"Oklahoma City, OK",Personal Care and Service,"14,810",24.385,0.76,2.6
"Oklahoma City, OK",Sales and Related,"62,460",102.854,0.99,4.9
"Oklahoma City, OK",Office and Administrative Support,"100,940",166.216,1.06,5.6
"Oklahoma City, OK","Farming, Fishing, and Forestry",790,1.307,0.4,0
"Oklahoma City, OK",Construction and Extraction,"30,400",50.052,1.26,7.6
"Oklahoma City, OK","Installation, Maintenance, and Repair","25,850",42.561,1.1,6
"Oklahoma City, OK",Production,"29,600",48.745,0.75,2.5
"Oklahoma City, OK",Transportation and Material Moving,"35,510",58.477,0.84,3.4
"Omaha-Council Bluffs, NE-IA",Management,"23,460",48.544,0.96,4.6
"Omaha-Council Bluffs, NE-IA",Business and Financial Operations,"28,190",58.318,1.12,6.2
"Omaha-Council Bluffs, NE-IA",Computer and Mathematical,"19,270",39.866,1.34,8.4
"Omaha-Council Bluffs, NE-IA",Architecture and Engineering,"6,190",12.809,0.72,2.2
"Omaha-Council Bluffs, NE-IA","Life, Physical, and Social Science","3,160",6.545,0.8,3
"Omaha-Council Bluffs, NE-IA",Community and Social Service,"6,660",13.782,0.96,4.6
"Omaha-Council Bluffs, NE-IA",Legal,"2,810",5.813,0.76,2.6
"Omaha-Council Bluffs, NE-IA","Education, Training, and Library","27,050",55.97,0.91,4.1
"Omaha-Council Bluffs, NE-IA","Arts, Design, Entertainment, Sports, and Media","6,170",12.764,0.94,4.4
"Omaha-Council Bluffs, NE-IA",Healthcare Practitioners and Technical,"30,220",62.527,1.06,5.6
"Omaha-Council Bluffs, NE-IA",Healthcare Support,"11,940",24.714,0.86,3.6
"Omaha-Council Bluffs, NE-IA",Protective Service,"8,940",18.5,0.77,2.7
"Omaha-Council Bluffs, NE-IA",Food Preparation and Serving Related,"41,330",85.505,0.92,4.2
"Omaha-Council Bluffs, NE-IA",Building and Grounds Cleaning and Maintenance,"13,310",27.529,0.87,3.7
"Omaha-Council Bluffs, NE-IA",Personal Care and Service,"16,210",33.545,1.04,5.4
"Omaha-Council Bluffs, NE-IA",Sales and Related,"53,780",111.263,1.07,5.7
"Omaha-Council Bluffs, NE-IA",Office and Administrative Support,"80,550",166.666,1.06,5.6
"Omaha-Council Bluffs, NE-IA","Farming, Fishing, and Forestry",540,1.115,0.34,0
"Omaha-Council Bluffs, NE-IA",Construction and Extraction,"21,530",44.545,1.12,6.2
"Omaha-Council Bluffs, NE-IA","Installation, Maintenance, and Repair","16,730",34.611,0.89,3.9
"Omaha-Council Bluffs, NE-IA",Production,"27,260",56.395,0.87,3.7
"Omaha-Council Bluffs, NE-IA",Transportation and Material Moving,"38,020",78.674,1.14,6.4
"Orlando-Kissimmee-Sanford, FL",Management,"40,430",34.559,0.68,1.8
"Orlando-Kissimmee-Sanford, FL",Business and Financial Operations,"63,000",53.855,1.04,5.4
"Orlando-Kissimmee-Sanford, FL",Computer and Mathematical,"31,090",26.573,0.9,4
"Orlando-Kissimmee-Sanford, FL",Architecture and Engineering,"15,370",13.135,0.74,2.4
"Orlando-Kissimmee-Sanford, FL","Life, Physical, and Social Science","5,190",4.44,0.54,0.4
"Orlando-Kissimmee-Sanford, FL",Community and Social Service,"9,420",8.052,0.56,0.6
"Orlando-Kissimmee-Sanford, FL",Legal,"10,260",8.774,1.15,6.5
"Orlando-Kissimmee-Sanford, FL","Education, Training, and Library","55,000",47.014,0.76,2.6
"Orlando-Kissimmee-Sanford, FL","Arts, Design, Entertainment, Sports, and Media","17,750",15.169,1.12,6.2
"Orlando-Kissimmee-Sanford, FL",Healthcare Practitioners and Technical,"60,650",51.845,0.88,3.8
"Orlando-Kissimmee-Sanford, FL",Healthcare Support,"26,420",22.585,0.78,2.8
"Orlando-Kissimmee-Sanford, FL",Protective Service,"29,870",25.535,1.06,5.6
"Orlando-Kissimmee-Sanford, FL",Food Preparation and Serving Related,"149,790",128.036,1.38,8.8
"Orlando-Kissimmee-Sanford, FL",Building and Grounds Cleaning and Maintenance,"57,600",49.238,1.56,10
"Orlando-Kissimmee-Sanford, FL",Personal Care and Service,"43,900",37.522,1.17,6.7
"Orlando-Kissimmee-Sanford, FL",Sales and Related,"157,690",134.792,1.3,8
"Orlando-Kissimmee-Sanford, FL",Office and Administrative Support,"192,240",164.321,1.05,5.5
"Orlando-Kissimmee-Sanford, FL","Farming, Fishing, and Forestry","1,210",1.031,0.31,0
"Orlando-Kissimmee-Sanford, FL",Construction and Extraction,"49,520",42.329,1.06,5.6
"Orlando-Kissimmee-Sanford, FL","Installation, Maintenance, and Repair","45,150",38.591,0.99,4.9
"Orlando-Kissimmee-Sanford, FL",Production,"37,380",31.951,0.49,0
"Orlando-Kissimmee-Sanford, FL",Transportation and Material Moving,"70,960",60.653,0.88,3.8
"Oxnard-Thousand Oaks-Ventura, CA",Management,"16,560",55.195,1.09,5.9
"Oxnard-Thousand Oaks-Ventura, CA",Business and Financial Operations,"16,460",54.877,1.06,5.6
"Oxnard-Thousand Oaks-Ventura, CA",Computer and Mathematical,"7,240",24.136,0.81,3.1
"Oxnard-Thousand Oaks-Ventura, CA",Architecture and Engineering,"7,190",23.975,1.35,8.5
"Oxnard-Thousand Oaks-Ventura, CA","Life, Physical, and Social Science","4,190",13.975,1.7,10
"Oxnard-Thousand Oaks-Ventura, CA",Community and Social Service,"4,090",13.643,0.95,4.5
"Oxnard-Thousand Oaks-Ventura, CA",Legal,"1,820",6.062,0.79,2.9
"Oxnard-Thousand Oaks-Ventura, CA","Education, Training, and Library","20,370",67.903,1.1,6
"Oxnard-Thousand Oaks-Ventura, CA","Arts, Design, Entertainment, Sports, and Media","3,690",12.288,0.91,4.1
"Oxnard-Thousand Oaks-Ventura, CA",Healthcare Practitioners and Technical,"14,410",48.056,0.81,3.1
"Oxnard-Thousand Oaks-Ventura, CA",Healthcare Support,"7,210",24.035,0.83,3.3
"Oxnard-Thousand Oaks-Ventura, CA",Protective Service,"4,800",15.998,0.66,1.6
"Oxnard-Thousand Oaks-Ventura, CA",Food Preparation and Serving Related,"30,970",103.264,1.12,6.2
"Oxnard-Thousand Oaks-Ventura, CA",Building and Grounds Cleaning and Maintenance,"8,710",29.028,0.92,4.2
"Oxnard-Thousand Oaks-Ventura, CA",Personal Care and Service,"9,380",31.268,0.97,4.7
"Oxnard-Thousand Oaks-Ventura, CA",Sales and Related,"34,420",114.748,1.11,6.1
"Oxnard-Thousand Oaks-Ventura, CA",Office and Administrative Support,"45,210",150.741,0.96,4.6
"Oxnard-Thousand Oaks-Ventura, CA","Farming, Fishing, and Forestry","5,810",19.371,5.87,10
"Oxnard-Thousand Oaks-Ventura, CA",Construction and Extraction,"11,190",37.322,0.94,4.4
"Oxnard-Thousand Oaks-Ventura, CA","Installation, Maintenance, and Repair","10,000",33.342,0.86,3.6
"Oxnard-Thousand Oaks-Ventura, CA",Production,"20,030",66.77,1.03,5.3
"Oxnard-Thousand Oaks-Ventura, CA",Transportation and Material Moving,"16,200",54.003,0.78,2.8
"Palm Bay-Melbourne-Titusville, FL",Management,"6,970",34.707,0.69,1.9
"Palm Bay-Melbourne-Titusville, FL",Business and Financial Operations,"10,060",50.118,0.97,4.7
"Palm Bay-Melbourne-Titusville, FL",Computer and Mathematical,"9,470",47.182,1.59,10
"Palm Bay-Melbourne-Titusville, FL",Architecture and Engineering,"8,270",41.215,2.32,10
"Palm Bay-Melbourne-Titusville, FL","Life, Physical, and Social Science",900,4.5,0.55,0.5
"Palm Bay-Melbourne-Titusville, FL",Community and Social Service,"1,810",9.024,0.63,1.3
"Palm Bay-Melbourne-Titusville, FL",Legal,"1,040",5.187,0.68,1.8
"Palm Bay-Melbourne-Titusville, FL","Education, Training, and Library","9,270",46.205,0.75,2.5
"Palm Bay-Melbourne-Titusville, FL","Arts, Design, Entertainment, Sports, and Media","1,710",8.499,0.63,1.3
"Palm Bay-Melbourne-Titusville, FL",Healthcare Practitioners and Technical,"13,560",67.592,1.14,6.4
"Palm Bay-Melbourne-Titusville, FL",Healthcare Support,"7,150",35.649,1.24,7.4
"Palm Bay-Melbourne-Titusville, FL",Protective Service,"4,890",24.368,1.01,5.1
"Palm Bay-Melbourne-Titusville, FL",Food Preparation and Serving Related,"22,860",113.908,1.23,7.3
"Palm Bay-Melbourne-Titusville, FL",Building and Grounds Cleaning and Maintenance,"6,910",34.411,1.09,5.9
"Palm Bay-Melbourne-Titusville, FL",Personal Care and Service,"5,570",27.747,0.86,3.6
"Palm Bay-Melbourne-Titusville, FL",Sales and Related,"22,930",114.263,1.1,6
"Palm Bay-Melbourne-Titusville, FL",Office and Administrative Support,"32,180",160.329,1.02,5.2
"Palm Bay-Melbourne-Titusville, FL","Farming, Fishing, and Forestry",40,0.205,0.06,0
"Palm Bay-Melbourne-Titusville, FL",Construction and Extraction,"8,570",42.709,1.07,5.7
"Palm Bay-Melbourne-Titusville, FL","Installation, Maintenance, and Repair","8,480",42.27,1.09,5.9
"Palm Bay-Melbourne-Titusville, FL",Production,"9,230",46.011,0.71,2.1
"Palm Bay-Melbourne-Titusville, FL",Transportation and Material Moving,"8,810",43.904,0.63,1.3
"Peoria, IL",Management,"12,430",71.289,1.41,9.1
"Peoria, IL",Business and Financial Operations,"8,560",49.096,0.95,4.5
"Peoria, IL",Computer and Mathematical,"5,090",29.173,0.98,4.8
"Peoria, IL",Architecture and Engineering,"7,120",40.856,2.3,10
"Peoria, IL","Life, Physical, and Social Science",770,4.416,0.54,0.4
"Peoria, IL",Community and Social Service,"2,950",16.896,1.17,6.7
"Peoria, IL",Legal,900,5.159,0.67,1.7
"Peoria, IL","Education, Training, and Library","10,350",59.377,0.97,4.7
"Peoria, IL","Arts, Design, Entertainment, Sports, and Media","1,940",11.135,0.82,3.2
"Peoria, IL",Healthcare Practitioners and Technical,"12,340",70.779,1.19,6.9
"Peoria, IL",Healthcare Support,"5,350",30.716,1.07,5.7
"Peoria, IL",Protective Service,"2,810",16.124,0.67,1.7
"Peoria, IL",Food Preparation and Serving Related,"16,180",92.83,1,5
"Peoria, IL",Building and Grounds Cleaning and Maintenance,"6,140",35.222,1.12,6.2
"Peoria, IL",Personal Care and Service,"4,410",25.309,0.79,2.9
"Peoria, IL",Sales and Related,"16,300",93.519,0.9,4
"Peoria, IL",Office and Administrative Support,"24,780",142.182,0.91,4.1
"Peoria, IL","Farming, Fishing, and Forestry",200,1.15,0.35,0
"Peoria, IL",Construction and Extraction,"6,320",36.269,0.91,4.1
"Peoria, IL","Installation, Maintenance, and Repair","7,670",44.029,1.13,6.3
"Peoria, IL",Production,"10,840",62.211,0.96,4.6
"Peoria, IL",Transportation and Material Moving,"10,850",62.261,0.9,4
"Philadelphia, PA Metropolitan Division",Management,"39,100",43.908,0.87,3.7
"Philadelphia, PA Metropolitan Division",Business and Financial Operations,"55,550",62.376,1.2,7
"Philadelphia, PA Metropolitan Division",Computer and Mathematical,"25,010",28.081,0.95,4.5
"Philadelphia, PA Metropolitan Division",Architecture and Engineering,"12,740",14.311,0.8,3
"Philadelphia, PA Metropolitan Division","Life, Physical, and Social Science","8,570",9.628,1.17,6.7
"Philadelphia, PA Metropolitan Division",Community and Social Service,"24,560",27.574,1.92,10
"Philadelphia, PA Metropolitan Division",Legal,"15,630",17.548,2.29,10
"Philadelphia, PA Metropolitan Division","Education, Training, and Library","68,320",76.719,1.25,7.5
"Philadelphia, PA Metropolitan Division","Arts, Design, Entertainment, Sports, and Media","11,700",13.133,0.97,4.7
"Philadelphia, PA Metropolitan Division",Healthcare Practitioners and Technical,"71,270",80.031,1.35,8.5
"Philadelphia, PA Metropolitan Division",Healthcare Support,"36,760",41.276,1.43,9.3
"Philadelphia, PA Metropolitan Division",Protective Service,"30,870",34.665,1.44,9.4
"Philadelphia, PA Metropolitan Division",Food Preparation and Serving Related,"77,570",87.108,0.94,4.4
"Philadelphia, PA Metropolitan Division",Building and Grounds Cleaning and Maintenance,"25,820",28.996,0.92,4.2
"Philadelphia, PA Metropolitan Division",Personal Care and Service,"41,450",46.54,1.45,9.5
"Philadelphia, PA Metropolitan Division",Sales and Related,"73,710",82.77,0.8,3
"Philadelphia, PA Metropolitan Division",Office and Administrative Support,"148,620",166.884,1.06,5.6
